baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
363.410010333186	0.639100052790442	0.332832292288704	1.92018643502319	0.0548343544320936	0.174153909676329	Methanobacterium_formicicum_BRM9
1100.03494270931	0.385807943568717	0.203332758916395	1.89742147612993	0.0577723334046545	0.182028701282919	Bacillus_licheniformis_VTM3R78
23246.6087322224	-1.14462422849995	0.606667109288609	-1.88674185723066	0.0591950548390492	0.18504280922128	Mitsuokella_jalaludinii_DSM
32484.451292308	-0.471884948079618	0.25057110958447	-1.88323765202684	0.0596681685575332	0.185064554041724	Prevotella_sp._HUN102
10560.0557845588	0.255339866413296	0.135956598840202	1.87809836809328	0.0603677095489564	0.185782796053765	Lachnospiraceae_bacterium_AD3010
1322.89097310232	-0.407535314520842	0.217860436358917	-1.8706256231372	0.0613969904924435	0.186691030547514	Bacteroides_xylanisolvens_NLAE-zl-C339
4536.21644552768	0.277843885663101	0.148647979210585	1.86914001211875	0.0616033375358296	0.186691030547514	Butyrivibrio_sp._NC3005
3032.46209575781	-0.399454329123844	0.215451082535226	-1.85403723399038	0.063733833260231	0.191684331850846	Bacteroides_thetaiotaomicron_NLAE-zl-C523
59114.1615885493	0.795912771428525	0.431479446756339	1.84461340490683	0.0650937956217909	0.194302532795872	Ruminococcus_flavefaciens_SAb67
9383.61819625428	-0.883524558355698	0.484316116709432	-1.82427246972203	0.0681108903056932	0.20179121978627	Selenomonas_ruminantium_C3
3663.71470373659	-0.364768910765522	0.200894781245398	-1.81572118750038	0.0694131522424918	0.203797806718538	Bacteroides_thetaiotaomicron_NLAE-zl-G288
3625.38231504667	-0.361847203237392	0.199857753227886	-1.81052372196338	0.0702146090596653	0.203797806718538	Bacteroides_ovatus_NLAE-zl-C500
1348.68179640004	-0.399425659561992	0.221264962438698	-1.80519163612564	0.0710446993018758	0.203797806718538	Bacteroides_xylanisolvens_NLAE-zl-C202
2288.46639943589	-0.478591521114126	0.265138456352515	-1.80506263669957	0.0710648809688122	0.203797806718538	Butyrivibrio_fibrisolvens_AB2020
2379.50699738314	-0.41091581075959	0.228411630041711	-1.79901439644098	0.0720164034442806	0.203797806718538	Butyrivibrio_fibrisolvens_MD2001
713.669250295389	0.428814383012203	0.238607477574824	1.7971540010842	0.0723111747668512	0.203797806718538	Lachnobacterium_bovis_S1b
2134.75371015393	-0.568783832186678	0.316907407098168	-1.79479500777489	0.0726863665047125	0.203797806718538	Lachnospira_multipara_ATCC
5786.16350301333	0.709862029506087	0.395821926599767	1.79338733355178	0.0729110115096795	0.203797806718538	Selenomonas_ruminantium_GACV-9
6174.01640907405	-0.437139815762385	0.244173456450444	-1.79028393223858	0.0734082779867783	0.203797806718538	Porphyromonas_levii_DSM_23370
341.673428425963	0.342512695988316	0.19173737378049	1.78636376015268	0.0740403793693207	0.203828522600164	Lactobacillus_brevis_AG48
2894.781046091	-0.357383751491192	0.200441086829733	-1.78298649814634	0.074588501227081	0.203828522600164	Porphyromonadaceae_bacterium_NLAE-zl-C104
1110.83455890685	0.701318695090262	0.393841860178829	1.78071141237201	0.074959607807617	0.203828522600164	Methanobrevibacter_wolinii_SH
43.0097037415836	-0.957258217921151	0.552590889856882	-1.73230908343255	0.083218545550418	0.224746684241605	Streptococcus_equinus_H24
2447.72407708983	0.271613244866701	0.15864091612507	1.71212604856975	0.0868734419097192	0.233032138095666	Desulfovibrio_desulfuricans_DSM
4124.23490912503	-0.287564544049579	0.168315597439284	-1.7084842309597	0.0875465298936938	0.233261559515412	Pseudobutyrivibrio_sp._MD2005
439.09951626936	0.257827372478504	0.151261785888902	1.70451096397785	0.088285669512635	0.23366273864344	Lactobacillus_plantarum_AG30
6398.12824516898	0.668244181065957	0.397337114879813	1.68180659707082	0.0926063490687653	0.243474970730462	Selenomonas_ruminantium_Z108
869.199385990561	0.243913745527362	0.145617961215526	1.67502513763636	0.0939292996778226	0.245328499816418	Candidatus_Methanomethylophilus_sp._1R26
4921.05958195698	-0.191104523535432	0.114364725287735	-1.67100933486811	0.0947198339955935	0.245776301282684	Ruminococcus_gnavus_AGR2154
71013.3852869577	-0.722499798979289	0.433699654882393	-1.66589894837526	0.0957335431286385	0.245993128291829	Ruminococcus_flavefaciens_FD-1
10568.7075747867	0.320711685140634	0.192694944646389	1.66434924242132	0.0960426571416462	0.245993128291829	Ruminococcaceae_bacterium_AB4001
15661.9833350937	0.332848374009443	0.201410022999578	1.65259091405864	0.0984141484889682	0.2504513907059	Ruminococcus_sp._YE71
4336.2758188844	-0.399064879491476	0.246511524371669	-1.6188487759696	0.105479804508847	0.266722817770779	Butyrivibrio_sp._Su6
22570.5291388402	-0.455075749167557	0.282296484193739	-1.6120489437454	0.106951289631123	0.268732037870606	Bacteroides_sp._Ga6A1
1255.20191495997	0.347207501495775	0.216746682265869	1.60190457296079	0.109176713121962	0.271633172376093	Peptostreptococcus_russellii_Calf135
4059.2424230648	0.619323139707745	0.387496392530073	1.59826814299873	0.109983314047782	0.271633172376093	Methanobrevibacter_millerae_DSM
3763.71132234509	0.220588068870095	0.138084944915131	1.59748094917712	0.110158540938416	0.271633172376093	Butyrivibrio_sp._LB2008
2102.67099491696	0.285726079162343	0.180287722688014	1.58483381398516	0.113004097487206	0.276929794459387	Pseudobutyrivibrio_ruminis_DSM
500280.32987896	0.357153788021823	0.226444058168228	1.57722746585158	0.114743195333694	0.279466555505991	Prevotella_sp._NE3005
737.842736688505	0.18198258012649	0.116922225089098	1.55644130094013	0.119603190601702	0.289527235785828	Peptostreptococcus_anaerobius_C
3425.99549736338	-0.333496634019308	0.21488842229273	-1.55195254570302	0.120673578635123	0.289644490437908	Porphyromonadaceae_bacterium_KH3R12
9568.34694566346	-0.567801988063713	0.366293612281375	-1.5501280094056	0.12111079449041	0.289644490437908	Selenomonas_ruminatium_S137
75.8025303586613	-0.682402510988379	0.445102553979779	-1.53313546482005	0.125242481072397	0.297732125663124	Streptococcus_equinus_Sb09
15265.6723251895	-0.318860869859087	0.20891433734383	-1.52627566835831	0.126941225634655	0.299974205815226	Bacteroides_vulgatus_NLAE-zl-G202
