baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	organism
493105.058763768	0.671375987592574	0.257862536687958	2.60361972784365	0.00922450423033527	0.0688251543889699	Clostridiales_bacterium_NK3B98
4231.91547759953	-0.963998474208807	0.371189931569198	-2.59704909056537	0.00940284846711279	0.0688251543889699	Streptococcus_equinus_Sb09
68761.0043503463	0.321351861049039	0.123807258424266	2.59558175456742	0.00944309347888351	0.0688251543889699	Butyrivibrio_hungatei_DSM_14810
4829580.75845444	0.687653612260319	0.26520320048157	2.59293104687892	0.0095161847627698	0.0688251543889699	Prevotella_sp._NE3005
103515.260984812	0.498127255116722	0.192374203620352	2.58936617146324	0.00961527892198843	0.0688251543889699	Lachnospiraceae_bacterium_YSB2008
119202.787055007	0.481992937629172	0.190154932067034	2.53473802856325	0.0112531446419124	0.0772145065033114	Ruminococcaceae_bacterium_D5
50968.1576205399	-0.621940474182314	0.245548846141723	-2.53285846769302	0.0113136623557539	0.0772145065033114	Eubacterium_pyruvativorans_i6
59000.6422580124	0.20615905804035	0.0815295084121659	2.52864345750902	0.0114504281206771	0.0772145065033114	Butyrivibrio_sp._LC3010
27983.5330672048	-0.330739723847605	0.130945816900784	-2.52577540600784	0.0115443257272108	0.0772145065033114	Lachnospiraceae_bacterium_FD2005
78916.6391001734	0.33115367071446	0.132324084115323	2.50259560025259	0.0123286324198759	0.0811303552791835	Cellulomonas_sp._KH9
65676.7913548665	0.353483546421921	0.142586469989743	2.47908196652422	0.0131721032340985	0.0853050495160667	Lachnospiraceae_bacterium_P6B14
127439.021831597	-0.511602672597729	0.207182676148099	-2.46933132687225	0.0135365818338368	0.0862957091907093	Lachnospiraceae_bacterium_NK4A144
391410.095946306	0.716838480274904	0.292284301601663	2.45253842353751	0.0141852228838261	0.0890395528707856	Methanobrevibacter_millerae_SM9
107516.122100502	0.650869064287543	0.266410955129784	2.44310172594241	0.0145616321318045	0.090017362269337	Ruminococcaceae_bacterium_YAD3003
105811.931408117	-0.602192732947013	0.248625743084545	-2.422085201138	0.0154317319758431	0.0939723380021489	Lachnospiraceae_bacterium_MC2017
34126.3997226613	0.24437966243361	0.102318289209169	2.38842600206133	0.0169207154495728	0.101524292697437	Butyrivibrio_sp._WCD2001
64037.79808849	0.295086525247765	0.124778684873093	2.36487927042896	0.018035949374393	0.106212449064856	Prauserella_rugosa_DSM_43194
4954.22022512973	-0.812995112756266	0.344754376565749	-2.35818648875431	0.0183644646314277	0.106212449064856	Streptococcus_equinus_Sb20
4639.85345729473	-0.84886356783845	0.360329778365233	-2.3557963254928	0.0184830487343254	0.106212449064856	Streptococcus_equinus_Sb13
31441.5554834185	0.244132158682032	0.105147452444394	2.32180764256878	0.0202432955572203	0.113730299541432	Ruaniaceae_bacterium_KH17
